Key;Straftat;Tatverdächtige insgesamt;Deutschland;Nichtdeutsche insgesamt;Afghanistan;Ägypten;Albanien;Algerien;Andorra;Angola;Antigua und Barbuda;Äquatorialguinea;Argentinien;Armenien;Aserbaidschan;Äthiopien;Australien;Bahamas;Bahrain;Bangladesch;Barbados;Belgien;Belize;Benin;Bhutan;Bolivien;Bosnien und Herzegowina;Botsuana;Brasilien;Brunei;Bulgarien;Burkina Faso;Burundi;Chile;China;Costa Rica;Cote d'Ivoire;Dänemark;Dominica;Dominikanische Republik;Dschibuti;Ecuador;El Salvador;Eritrea;Estland;Fidschi;Finnland;Frankreich;Gabun;Gambia;Georgien;Ghana;Grenada;Griechenland;Großbritannien/Nordirland;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;Indien;Indonesien;Irak;Iran;Irland;Island;Israel;Italien;Jamaika;Japan;Jemen;Jordanien;Kambodscha;Kamerun;Kanada;Kap Verde;Kasachstan;Katar;Kenia;Kirgisistan;Kiribati;Kolumbien;Komoren;Kongo, Demokratische Republik;Kongo, Republik;Korea, Republik;Korea, Volksrepublik;Kosovo;Kroatien;Kuba;Kuwait;Laos;Lesotho;Lettland;Libanon;Liberia;Libyen;Liechtenstein;Litauen;Luxemburg;Madagaskar;Malawi;Malaysia;Malediven;Mali;Malta;Marokko;Mauretanien;Mauritius;Mazedonien;Mexiko;Moldau;Monaco;Mongolei;Montenegro;Mosambik;Myanmar;Namibia;Nepal;Neuseeland;Nicaragua;Niederlande;Niger;Nigeria;Norwegen;Oman;Österreich;Pakistan;Palau;Panama;Papua-Neuguinea;Paraguay;Peru;Philippinen;Polen;Portugal;Ruanda;Rumänien;Russische Föderation;Salomonen;Sambia;Samoa;San Marino;Sao Tome und Principe;Saudi-Arabien;Schweden;Schweiz;Senegal;Serbien;Seychellen;Sierra Leone;Simbabwe;Singapur;Slowakei;Slowenien;Somalia;Spanien;Sri Lanka;St. Kitts und Nevis;St. Lucia;St. Vincent;Südafrika;Südsudan;Sudan (ohne Südsudan);Suriname;Syrien;Tadschikistan;Taiwan;Tansania;Thailand;Timor-Leste;Togo;Tonga;Trinidad und Tobago;Tschad;Tschechische Republik;Tunesien;Türkei;Turkmenistan;Uganda;Ukraine;Ungarn;Uruguay;USA;Usbekistan;Venezuela;Vereinigte Arabische Emirate;Vietnam;Weißrussland (Belarus);Zentralafrikanische Republik;Zypern;Staatenlos;Ohne Angabe;Ungeklärt
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;9173;5677;3496;37;10;63;248;0;1;0;2;1;7;6;7;0;0;0;2;0;3;0;1;0;0;175;0;5;0;195;2;0;13;2;1;4;1;1;1;0;0;0;12;2;0;0;27;0;10;37;6;0;20;3;1;14;3;0;1;0;5;1;67;27;1;0;4;108;2;0;1;6;0;3;0;0;8;0;5;0;0;4;0;1;4;1;0;71;42;7;0;0;0;12;22;2;68;0;34;0;0;0;0;0;0;0;252;1;0;33;5;11;0;0;19;1;0;0;2;0;0;18;0;9;1;0;8;10;0;0;0;0;8;0;239;18;2;498;26;0;0;0;0;0;0;1;6;0;158;0;3;0;0;37;1;18;27;0;0;0;0;2;1;5;0;113;1;0;0;9;0;2;0;0;1;34;70;255;0;1;11;29;0;3;0;1;1;1;2;0;0;15;7;90
***700;Diebstahl insgesamt von/aus Automaten;3190;2202;988;7;4;19;5;0;1;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;14;0;2;0;26;0;0;1;0;0;0;1;0;0;0;1;0;5;0;0;0;9;0;1;13;0;0;23;1;0;0;0;0;0;0;1;0;28;5;0;0;0;48;1;0;0;2;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;69;16;0;0;0;0;3;6;0;6;0;5;0;0;0;0;0;0;0;20;0;0;25;0;6;0;0;6;1;0;0;0;0;1;9;0;3;0;0;5;3;0;0;0;0;0;0;73;8;0;170;16;0;0;0;0;0;0;2;0;2;38;0;0;0;0;4;2;3;2;1;0;0;0;0;0;1;0;32;0;0;0;1;0;2;0;0;0;4;4;172;0;0;4;4;0;3;1;0;0;0;0;0;0;5;2;20
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;293;229;64;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;1;0;6;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;5;0;0;0;6;0;1;0;0;0;0;0;0;0;1;0;0
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1432;1022;410;5;1;5;3;1;1;0;0;0;2;1;0;0;0;0;0;0;2;0;1;0;0;5;0;0;0;17;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;11;0;1;12;1;0;8;5;0;0;0;0;0;0;2;0;10;3;0;0;0;18;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;1;1;0;27;7;0;0;0;0;1;1;0;0;0;8;0;0;0;0;0;2;0;5;0;0;9;0;1;0;0;2;0;0;0;0;0;0;15;0;1;0;0;4;1;0;0;0;0;0;0;31;4;0;46;1;0;0;0;0;0;0;1;1;0;21;0;0;0;0;2;1;4;4;0;0;0;0;0;0;0;0;14;0;0;0;1;0;0;0;0;0;2;3;39;1;2;5;1;0;1;1;0;0;1;1;0;0;1;2;9
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;19534;14080;5454;76;11;113;55;0;6;0;0;0;10;12;7;0;0;0;2;0;12;0;0;0;0;106;0;9;0;185;1;0;4;3;0;2;4;2;2;0;1;1;14;3;0;1;42;0;15;42;7;0;65;8;0;10;1;0;0;0;5;0;84;34;2;0;4;177;0;0;3;2;0;5;1;0;28;0;6;1;0;8;0;1;1;0;0;224;98;1;0;1;0;33;70;1;18;0;104;1;0;0;0;0;1;0;110;0;0;54;0;53;0;2;32;1;0;0;0;0;0;71;2;18;0;0;25;13;0;0;0;1;1;3;689;41;0;961;82;0;0;0;0;0;0;3;3;3;263;0;1;1;0;53;11;9;30;4;0;0;0;0;0;3;0;182;1;0;1;9;0;5;1;0;1;74;25;598;0;0;48;70;0;8;0;0;0;7;11;0;0;24;10;90
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;8643;5304;3339;37;8;75;185;0;3;0;2;4;6;3;5;0;0;0;3;0;7;0;2;0;1;46;0;6;0;104;1;0;3;6;1;1;1;1;1;0;2;0;12;3;0;0;35;0;27;23;3;0;63;10;0;11;0;1;0;0;13;0;73;28;5;0;4;143;0;2;2;5;0;6;2;0;12;0;8;2;0;5;0;1;1;2;0;122;61;8;0;0;0;12;38;2;47;0;27;3;0;0;0;0;1;0;204;3;0;52;4;9;0;0;6;1;0;0;0;0;0;22;1;5;2;0;19;14;0;0;0;0;12;2;217;32;1;452;33;0;0;0;0;0;0;1;5;4;99;0;3;0;1;21;4;20;37;6;0;0;0;1;0;4;0;100;1;0;0;3;0;3;0;0;0;34;53;308;0;0;21;51;1;9;0;3;1;9;2;0;0;18;4;84
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;256422;147668;108754;2583;380;3404;3131;0;55;0;5;42;1865;489;130;42;0;0;54;0;206;0;59;1;8;1363;1;138;0;3661;40;4;50;200;5;146;101;19;24;1;34;1;547;100;0;23;1451;4;581;4134;319;0;1162;231;9;294;43;2;6;7;441;15;2379;1841;68;8;151;2884;13;13;30;73;4;439;33;5;438;0;77;63;0;113;1;48;108;36;12;2014;1205;76;9;2;0;965;597;26;855;0;1281;47;16;1;10;1;62;6;3306;36;4;1527;40;1599;0;301;483;17;5;6;11;7;1;525;22;540;23;1;381;467;0;0;0;2;53;36;10189;480;4;17126;2923;0;3;0;1;0;8;91;254;129;4062;3;58;5;3;714;135;709;811;122;0;0;0;12;9;158;1;6124;92;11;16;95;0;108;0;1;29;872;875;3358;141;10;1743;1054;10;219;59;35;14;492;590;8;9;304;113;1348
*26*00;Ladendiebstahl insgesamt;245989;141230;104759;2517;375;3305;3049;0;54;0;3;42;1822;474;129;41;0;0;53;0;198;0;56;1;8;1280;1;132;0;3524;38;4;46;197;5;142;96;19;21;1;34;1;536;98;0;23;1393;3;566;4022;307;0;1126;221;9;293;43;2;6;7;430;13;2312;1797;64;8;148;2786;13;13;30;69;4;434;33;5;427;0;76;63;0;110;1;46;107;36;12;1810;1157;75;9;2;0;952;551;26;838;0;1229;46;16;1;10;1;62;6;3207;34;4;1463;40;1575;0;299;435;14;5;6;11;7;1;491;21;523;23;1;371;453;0;0;0;2;50;36;9881;457;4;16417;2845;0;3;0;0;0;8;89;245;125;3855;3;58;5;3;681;127;694;790;118;0;0;0;11;8;154;1;5982;92;11;16;93;0;100;0;1;29;824;842;3054;139;9;1689;1007;10;215;58;35;14;486;584;8;9;287;108;1252
*35*00;Diebstahl insgesamt in/aus Wohnungen;37960;26187;11773;186;36;629;194;0;10;0;0;1;12;21;18;1;0;0;11;0;22;0;1;0;0;314;0;15;0;368;2;0;60;7;0;18;5;1;11;0;7;1;38;7;0;3;74;1;52;244;24;0;131;28;6;34;5;0;0;0;25;2;209;116;5;0;5;365;0;0;3;6;0;16;2;1;31;0;23;4;0;26;0;5;9;1;0;384;294;11;3;0;0;76;115;6;67;1;156;12;2;0;2;0;6;0;336;2;1;114;6;108;0;2;90;1;0;3;8;0;1;105;5;71;3;0;50;77;0;0;0;0;5;13;1079;51;4;1117;109;0;1;0;0;0;0;9;14;11;956;0;4;3;0;74;23;68;63;12;0;0;0;4;2;15;0;502;9;2;0;20;0;9;1;1;1;126;132;1037;3;1;92;163;0;35;2;3;1;20;16;1;0;72;27;290
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;6118;4903;1215;19;7;10;15;0;1;0;0;0;4;3;2;0;0;0;1;0;1;0;1;0;0;26;0;6;0;33;1;0;6;0;0;1;0;0;0;0;0;0;3;0;0;0;9;0;3;9;2;0;13;1;0;1;1;0;0;0;0;0;26;16;0;0;1;45;0;0;0;3;0;2;0;0;8;0;1;2;0;3;0;1;1;1;0;26;20;0;0;0;0;9;14;0;11;0;13;1;0;0;0;0;2;0;13;0;1;17;0;15;0;0;7;0;0;0;0;0;1;9;1;5;0;0;5;5;0;0;0;0;0;0;196;15;0;94;27;0;0;0;0;0;0;0;0;0;54;0;0;0;0;13;1;9;5;2;0;0;0;1;1;1;0;76;0;0;0;0;0;3;0;0;0;43;11;127;0;0;19;17;0;0;2;0;0;2;4;0;0;7;1;20
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;3439;2407;1032;0;1;6;2;0;0;0;0;0;2;0;1;0;0;0;0;0;3;0;0;0;0;28;0;0;0;66;0;0;2;0;0;1;0;0;0;0;0;0;1;2;0;1;7;0;2;2;0;0;9;2;0;0;0;0;0;0;0;0;4;3;0;0;1;29;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;23;40;1;0;0;0;3;8;0;0;0;6;0;0;0;0;0;0;0;5;0;0;5;0;23;0;0;5;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0;1;169;7;0;283;16;0;0;0;0;0;0;1;2;1;70;0;0;0;0;12;2;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;27;1;83;0;0;12;8;0;0;0;0;0;3;3;0;0;2;1;14
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;15817;9953;5864;36;17;72;449;0;3;0;0;1;18;8;3;0;0;0;0;0;5;0;0;0;0;100;0;2;0;173;1;0;7;3;2;2;3;1;1;1;2;1;9;3;0;0;23;0;12;116;10;0;34;11;0;8;0;0;1;0;3;0;53;19;4;0;6;132;0;0;1;10;0;4;3;0;28;0;5;2;0;7;0;2;7;0;0;114;73;3;0;0;0;49;55;2;72;0;475;0;0;0;0;0;3;0;386;1;0;47;4;70;0;2;61;1;0;0;0;0;0;44;0;5;2;0;20;10;0;0;0;0;5;1;884;26;0;562;83;0;0;0;0;0;0;6;9;2;242;0;1;1;0;32;5;16;36;3;0;0;0;1;0;4;0;122;0;0;0;2;0;1;1;0;0;92;83;405;0;1;57;52;0;12;2;1;1;2;39;0;0;29;11;109
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;49;34;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;49;39;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;134;122;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;75;63;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
*90*00;Taschendiebstahl insgesamt;6915;1771;5144;108;50;42;569;0;3;0;1;0;8;4;5;0;0;0;5;0;8;0;2;0;1;232;0;1;0;362;0;0;12;2;1;7;0;0;1;0;1;0;50;0;0;0;26;0;57;46;10;0;11;5;0;19;7;0;0;0;5;0;83;41;2;0;3;71;1;0;2;5;0;6;0;0;2;0;8;0;0;6;0;0;0;0;0;67;29;6;0;0;0;11;34;1;108;0;14;0;0;0;0;0;4;0;534;3;0;48;3;38;0;0;23;0;0;0;1;0;0;15;1;14;1;0;1;17;0;0;0;1;10;3;223;5;0;1053;23;0;0;0;0;0;0;2;0;19;154;0;5;0;1;28;5;44;9;1;0;0;0;0;2;12;0;214;1;0;0;1;0;5;0;0;1;22;98;135;1;0;6;27;0;3;0;1;1;3;4;0;0;19;9;129
500000;Vermögens- und Fälschungsdelikte;525899;338780;187119;6050;725;3288;2952;0;223;2;9;50;572;478;514;98;0;3;233;4;464;1;234;3;23;2639;1;367;1;7471;127;17;72;643;8;438;356;41;150;4;66;5;2623;127;1;97;1542;24;1495;1917;1259;1;3116;848;8;1092;215;1;9;12;951;74;6008;2545;188;11;229;6357;56;53;93;227;7;1096;93;4;403;11;246;83;0;163;3;371;247;126;19;3423;2971;174;30;7;1;934;1410;103;848;2;1263;129;27;5;20;0;305;8;3951;65;15;2286;83;1045;2;115;688;48;8;12;50;21;9;1850;81;2860;87;2;1278;2061;1;5;0;13;97;115;11575;1058;35;17424;2731;1;12;0;0;0;43;302;426;426;7046;4;215;40;8;1036;411;2342;1310;308;0;1;0;44;27;1126;5;13543;158;23;23;307;0;302;2;5;81;1195;1510;17945;59;60;1699;2494;5;876;80;41;29;743;271;16;17;575;389;5821
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;417481;273525;143956;4442;620;2277;2677;0;196;2;6;45;392;332;455;93;0;2;177;3;365;1;202;3;19;2141;0;301;1;5621;104;5;59;464;7;385;309;35;112;2;54;5;2348;110;1;80;1239;20;1290;1525;912;1;2383;715;5;987;187;0;8;10;660;66;3479;1776;163;6;196;4989;49;48;75;164;3;947;73;4;307;8;208;54;0;149;1;284;198;112;14;2570;2379;140;19;5;0;783;1068;90;766;2;949;107;24;4;14;0;265;8;3528;53;11;1844;72;509;2;91;567;43;7;11;40;21;8;1530;69;2256;73;2;1021;1593;0;5;0;10;76;96;9167;833;30;13858;2136;1;10;0;0;0;37;256;354;333;5618;4;172;35;8;857;277;1877;1135;237;0;1;0;33;27;1034;5;7965;114;16;16;233;0;238;2;4;77;931;1311;13640;51;57;1088;2018;4;759;61;31;16;529;205;15;13;430;331;4965
511000;Waren- und Warenkreditbetrug;126219;95796;30423;196;60;409;183;0;25;1;2;7;109;102;12;20;0;0;20;3;165;0;46;0;2;649;0;58;1;1075;10;0;10;114;1;22;224;6;20;0;17;3;34;28;0;28;381;5;19;573;78;0;642;164;0;36;1;0;0;1;84;13;299;245;17;3;35;1427;3;9;11;43;0;108;21;0;93;5;28;18;0;18;0;26;44;25;3;735;616;27;7;0;0;144;251;3;52;1;222;51;4;0;1;0;7;2;362;2;3;672;11;68;0;6;174;6;0;3;5;4;3;836;4;172;31;1;351;169;0;1;0;3;12;24;2543;227;4;3078;519;0;3;0;0;0;7;123;112;8;2083;1;8;7;1;187;84;58;212;42;0;0;0;11;2;10;3;422;19;2;4;42;0;30;0;2;1;300;149;4026;11;8;280;561;0;260;18;6;6;91;58;2;5;107;112;1381
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1605;841;764;1;0;1;3;0;1;0;0;0;2;2;0;1;0;0;0;0;7;0;0;0;0;25;0;0;0;40;0;0;0;0;0;0;6;0;1;0;1;0;0;0;0;0;28;0;0;0;2;0;15;8;0;1;0;0;0;0;0;0;6;4;0;0;0;55;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;12;27;0;0;0;0;10;9;1;0;0;19;0;0;0;0;0;0;0;1;0;0;24;0;2;0;0;4;0;0;0;0;0;0;23;0;1;0;0;9;2;0;0;0;0;0;0;54;3;0;86;19;0;0;0;0;0;0;4;2;0;54;0;0;0;0;1;9;0;4;0;0;0;0;1;0;0;1;8;0;0;0;0;0;0;0;0;0;3;1;92;0;0;15;8;0;1;0;0;0;0;1;0;0;10;2;27
511110;Betrügerisches Erlangen von Kfz § 263 StGB;1551;815;736;1;0;1;3;0;1;0;0;0;2;2;0;0;0;0;0;0;7;0;0;0;0;24;0;0;0;39;0;0;0;0;0;0;6;0;1;0;1;0;0;0;0;0;28;0;0;0;2;0;15;8;0;1;0;0;0;0;0;0;6;4;0;0;0;52;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;11;26;0;0;0;0;9;9;1;0;0;18;0;0;0;0;0;0;0;1;0;0;24;0;2;0;0;4;0;0;0;0;0;0;20;0;0;0;0;9;1;0;0;0;0;0;0;52;3;0;84;18;0;0;0;0;0;0;4;2;0;52;0;0;0;0;1;9;0;4;0;0;0;0;1;0;0;1;8;0;0;0;0;0;0;0;0;0;3;1;90;0;0;14;7;0;1;0;0;0;0;1;0;0;10;2;25
511120;Betrügerisches Erlangen von Kfz § 263a StGB;75;38;37;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;4;0;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
511200;Sonstiger Warenkreditbetrug;82888;59922;22966;141;45;380;162;0;21;1;2;6;82;74;11;17;0;0;17;3;145;0;39;0;2;490;0;48;1;896;10;0;7;97;1;16;211;6;18;0;16;3;29;21;0;19;309;5;13;541;59;0;477;120;0;26;1;0;0;0;68;7;209;167;13;3;28;1024;3;8;10;25;0;76;18;0;63;3;20;10;0;16;0;22;37;19;2;602;446;22;7;0;0;89;135;2;46;1;129;36;4;0;0;0;6;1;283;2;3;583;9;48;0;5;152;5;0;3;4;4;2;689;4;129;30;0;258;142;0;1;0;2;7;20;1881;163;4;2491;375;0;3;0;0;0;7;92;95;5;1680;1;8;7;1;159;47;50;160;32;0;0;0;7;2;7;2;293;19;2;4;30;0;25;0;2;1;172;113;2567;11;7;173;464;0;235;14;6;6;58;36;2;4;58;71;963
511201;Tankbetrug;27228;19520;7708;37;3;26;11;0;1;0;0;3;34;18;5;12;0;0;0;0;101;0;1;0;0;128;0;7;0;199;2;0;2;29;0;0;203;1;2;0;1;0;2;9;0;14;211;2;2;143;4;0;132;59;0;4;0;0;0;0;11;1;46;44;10;2;14;373;1;3;5;8;0;10;13;0;29;3;1;3;0;5;0;5;6;6;1;179;179;6;4;0;0;32;52;0;2;1;52;15;0;0;0;0;1;1;64;0;1;65;2;22;0;1;30;1;0;1;1;2;0;565;0;22;27;0;122;20;0;0;0;0;2;4;892;52;2;619;148;0;1;0;0;0;4;74;74;3;284;0;0;0;0;57;18;5;66;11;0;0;0;2;0;0;1;65;1;0;1;4;0;4;0;1;0;79;24;895;7;0;66;112;0;177;6;0;6;15;18;0;0;18;33;378
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;56254;40854;15400;105;42;354;151;0;20;1;2;3;48;56;6;5;0;0;17;3;44;0;38;0;2;365;0;41;1;702;8;0;5;68;1;16;8;5;16;0;15;3;27;12;0;5;98;3;11;401;55;0;347;62;0;22;1;0;0;0;57;6;164;124;3;1;14;662;2;5;5;17;0;68;5;0;34;0;19;7;0;11;0;18;31;13;1;427;268;17;3;0;0;57;84;2;44;0;77;21;4;0;0;0;5;0;220;2;2;520;7;26;0;4;123;4;0;2;3;2;2;127;4;107;3;0;137;123;0;1;0;2;5;16;1004;111;2;1895;229;0;2;0;0;0;3;18;21;2;1419;1;8;7;1;103;29;46;95;21;0;0;0;5;2;7;1;229;18;2;3;26;0;21;0;1;1;95;89;1691;4;7;107;353;0;59;8;6;0;43;19;2;4;41;38;588
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;48883;35026;13857;96;30;337;138;0;18;1;1;3;44;56;5;5;0;0;11;3;34;0;30;0;1;322;0;36;1;660;8;0;5;60;1;10;6;5;15;0;13;2;27;10;0;5;81;1;8;390;43;0;325;57;0;14;1;0;0;0;45;6;152;110;2;0;13;587;2;5;4;15;0;58;4;0;28;0;18;6;0;10;0;16;30;13;1;396;244;14;3;0;0;47;66;1;44;0;64;19;3;0;0;0;4;0;193;2;2;470;6;21;0;3;115;4;0;2;3;2;2;116;2;82;3;0;118;104;0;1;0;1;5;13;910;103;1;1756;195;0;1;0;0;0;3;18;18;2;1284;1;6;6;1;93;27;45;82;18;0;0;0;5;2;7;1;196;16;0;3;23;0;18;0;1;1;80;83;1486;4;6;82;330;0;54;6;5;0;38;16;1;4;37;32;531
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;9074;7193;1881;10;13;18;16;0;2;0;1;0;5;2;1;0;0;0;6;0;12;0;19;0;1;51;0;5;0;51;3;0;1;9;0;6;2;1;1;0;2;1;1;3;0;0;18;2;3;18;17;0;28;7;0;8;0;0;0;0;13;0;14;18;1;1;2;94;0;0;1;2;0;15;1;0;8;0;1;1;0;1;0;5;2;0;0;37;30;3;0;0;0;17;19;1;0;0;20;2;1;0;0;0;1;0;33;0;1;52;1;7;0;1;9;0;0;0;0;0;0;12;3;33;0;0;23;20;0;0;0;1;0;3;116;10;1;164;42;0;1;0;0;0;0;1;3;0;177;0;2;1;0;15;2;1;15;3;0;0;0;0;0;0;0;36;4;2;0;3;0;5;0;1;0;16;6;248;0;1;29;27;0;6;2;1;0;5;4;1;1;4;6;65
